DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AW1,MW1,REM,EQD
03-11T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0047,1","+0039,1","99999,9",,,SYN042AAXX  11091 02602 45/// /1803 10047 20039;,
03-11T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0051,1","+0043,1","99999,9","60,1",,SYN048AAXX  11121 02602 47/// /1803 10051 20043 760//;,
03-11T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0056,1","+0048,1","99999,9","60,1",,SYN048AAXX  11151 02602 47/// /1803 10056 20048 760//;,
03-11T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0046,1","+0038,1","99999,9",,,SYN042AAXX  11181 02602 45/// /2301 10046 20038;,
03-11T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0042,1","+0034,1","99999,9",,,SYN042AAXX  11211 02602 45/// /2301 10042 20034;,
03-12T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0040,1","+0032,1","99999,9",,,SYN042AAXX  12001 02602 45/// /2301 10040 20032;,
03-12T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0037,1","+0029,1","99999,9",,,SYN042AAXX  12031 02602 45/// /0000 10037 20029;,
03-12T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0030,1","+0022,1","99999,9",,,SYN042AAXX  12061 02602 45/// /3601 10030 20022;,
03-12T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0035,1","+0028,1","99999,9",,,SYN042AAXX  12091 02602 45/// /3603 10035 20028;,
03-12T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0060,1","99999,9,9,N","999999,9,N,1","+0044,1","+0020,1","99999,9",,,SYN042AAXX  12121 02602 45/// /3606 10044 20020;,
03-12T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0053,1","-0053,1","99999,9",,,SYN042AAXX  12151 02602 45/// /3605 10053 21053;,
03-12T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0026,1","-0058,1","99999,9",,,SYN042AAXX  12181 02602 45/// /3603 10026 21058;,
03-12T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0011,1","-0052,1","99999,9",,,SYN042AAXX  12211 02602 45/// /3201 10011 21052;,
03-13T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0012,1","-0036,1","99999,9",,,SYN042AAXX  13031 02602 45/// /0501 11012 21036;,
03-13T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0016,1","-0037,1","99999,9",,,SYN042AAXX  13061 02602 45/// /3601 11016 21037;,
03-13T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0009,1","-0034,1","99999,9",,,SYN042AAXX  13091 02602 45/// /3602 10009 21034;,
03-13T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0036,1","-0021,1","99999,9",,,SYN042AAXX  13121 02602 45/// /3602 10036 21021;,
03-13T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0032,1","-0041,1","99999,9",,,SYN042AAXX  13151 02602 45/// /3602 10032 21041;,
03-13T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0002,1","-0008,1","99999,9",,,SYN042AAXX  13181 02602 45/// /0000 10002 21008;,
03-13T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0012,1","-0019,1","99999,9",,,SYN042AAXX  13211 02602 45/// /3601 10012 21019;,
03-14T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0010,1","-0025,1","99999,9",,,SYN042AAXX  14001 02602 45/// /0000 11010 21025;,
03-14T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0027,1","-0033,1","99999,9",,,SYN042AAXX  14031 02602 45/// /2301 11027 21033;,
03-14T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0019,1","-0026,1","99999,9",,,SYN042AAXX  14061 02602 45/// /0000 11019 21026;,
03-14T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0057,1","-0012,1","99999,9",,,SYN042AAXX  14091 02602 45/// /0502 10057 21012;,
03-14T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0090,1","-0007,1","99999,9",,,SYN042AAXX  14121 02602 45/// /0502 10090 21007;,
03-14T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0048,1","-0011,1","99999,9",,,SYN042AAXX  14151 02602 45/// /3602 10048 21011;,
03-14T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0011,1","-0010,1","99999,9",,,SYN042AAXX  14181 02602 45/// /2301 10011 21010;,
03-14T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0009,1","-0018,1","99999,9",,,SYN042AAXX  14211 02602 45/// /2301 11009 21018;,
03-15T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0012,1","-0017,1","99999,9",,,SYN042AAXX  15001 02602 45/// /1801 11012 21017;,
03-15T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0024,1","-0029,1","99999,9",,,SYN042AAXX  15031 02602 45/// /1801 11024 21029;,
03-15T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0024,1","-0029,1","99999,9",,,SYN042AAXX  15061 02602 45/// /1801 11024 21029;,
03-15T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0065,1","+0011,1","99999,9",,,SYN042AAXX  15091 02602 45/// /3602 10065 20011;,
03-15T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0075,1","-0014,1","99999,9",,,SYN042AAXX  15151 02602 45/// /3602 10075 21014;,
03-15T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0031,1","-0017,1","99999,9",,,SYN042AAXX  15181 02602 45/// /0000 10031 21017;,
03-15T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0013,1","-0006,1","99999,9",,,SYN042AAXX  15211 02602 45/// /2301 10013 21006;,
03-16T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0008,1","-0023,1","99999,9",,,SYN042AAXX  16001 02602 45/// /2301 11008 21023;,
03-16T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0001,1","-0025,1","99999,9",,,SYN042AAXX  16031 02602 45/// /0000 11001 21025;,
03-16T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0007,1","-0022,1","99999,9",,,SYN042AAXX  16061 02602 45/// /2301 11007 21022;,
03-16T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0100,1","-0014,1","99999,9",,,SYN042AAXX  16091 02602 45/// /2701 10100 21014;,
03-16T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0050,1","+0005,1","99999,9",,,SYN042AAXX  16121 02602 45/// /3602 10050 20005;,
03-16T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0059,1","+0028,1","99999,9",,,SYN042AAXX  16151 02602 45/// /3201 10059 20028;,
03-16T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0045,1","+0001,1","99999,9",,,SYN042AAXX  16181 02602 45/// /2701 10045 20001;,
03-16T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0030,1","+0008,1","99999,9",,,SYN042AAXX  16211 02602 45/// /2701 10030 20008;,
03-17T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0022,1","+0017,1","99999,9",,,SYN042AAXX  17001 02602 45/// /2701 10022 20017;,
03-17T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0017,1","+0012,1","99999,9",,,SYN042AAXX  17031 02602 45/// /3601 10017 20012;,
03-17T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0006,1","-0011,1","99999,9",,,SYN042AAXX  17061 02602 45/// /0000 11006 21011;,
03-17T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0044,1","-0006,1","99999,9",,,SYN042AAXX  17091 02602 45/// /0502 10044 21006;,
03-17T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0031,1","+0014,1","99999,9",,,SYN042AAXX  17181 02602 45/// /3601 10031 20014;,
03-17T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0026,1","+0005,1","99999,9",,,SYN042AAXX  17211 02602 45/// /2301 10026 20005;,
03-18T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0000,1","-0011,1","99999,9",,,SYN042AAXX  18001 02602 45/// /2301 10000 21011;,
03-18T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0015,1","-0020,1","99999,9",,,SYN042AAXX  18031 02602 45/// /2301 11015 21020;,
03-18T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0073,1","+0006,1","99999,9",,,SYN042AAXX  18091 02602 45/// /0901 10073 20006;,
03-18T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0093,1","+0002,1","99999,9",,,SYN042AAXX  18121 02602 45/// /3602 10093 20002;,
03-18T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0050,1","+0029,1","99999,9",,,SYN042AAXX  18151 02602 45/// /3601 10050 20029;,
03-18T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0004,1","-0009,1","99999,9",,,SYN042AAXX  18181 02602 45/// /0000 11004 21009;,
03-19T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0013,1","+0008,1","99999,9",,,SYN042AAXX  19091 02602 45/// /3601 10013 20008;,
03-19T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0032,1","+0027,1","99999,9",,,SYN042AAXX  19121 02602 45/// /2301 10032 20027;,
03-19T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0012,1","+0004,1","99999,9",,,SYN042AAXX  19151 02602 45/// /3601 10012 20004;,
03-19T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0004,1","-0011,1","99999,9",,,SYN042AAXX  19181 02602 45/// /3601 11004 21011;,
03-19T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0006,1","-0012,1","99999,9",,,SYN042AAXX  19211 02602 45/// /3601 11006 21012;,
03-20T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0010,1","-0017,1","99999,9",,,SYN042AAXX  20001 02602 45/// /3602 11010 21017;,
03-20T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0012,1","-0018,1","99999,9",,,SYN042AAXX  20031 02602 45/// /3601 11012 21018;,
03-20T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0015,1","-0021,1","99999,9",,,SYN042AAXX  20061 02602 45/// /0502 11015 21021;,
03-20T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0051,1","-0090,1","99999,9",,,SYN042AAXX  20121 02602 45/// /0502 10051 21090;,
03-20T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0053,1","-0096,1","99999,9",,,SYN042AAXX  20151 02602 45/// /0502 10053 21096;,
03-20T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0017,1","-0049,1","99999,9",,,SYN042AAXX  20211 02602 45/// /1804 11017 21049;,
03-21T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0033,1","-0058,1","99999,9",,,SYN042AAXX  21001 02602 45/// /1803 11033 21058;,
03-21T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0024,1","-0051,1","99999,9",,,SYN042AAXX  21031 02602 45/// /1802 11024 21051;,
03-21T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0030,1","-0055,1","99999,9",,,SYN042AAXX  21061 02602 45/// /1804 11030 21055;,
03-21T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0005,1","-0064,1","99999,9",,,SYN042AAXX  21091 02602 45/// /2302 10005 21064;,
03-21T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0027,1","-0058,1","99999,9",,,SYN042AAXX  21121 02602 45/// /2302 10027 21058;,
03-21T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0008,1","-0055,1","99999,9",,,SYN042AAXX  21181 02602 45/// /2301 11008 21055;,
03-21T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0027,1","-0046,1","99999,9",,,SYN042AAXX  21211 02602 45/// /1802 11027 21046;,
03-22T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0036,1","-0045,1","99999,9",,,SYN042AAXX  22001 02602 45/// /1803 11036 21045;,
03-22T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0036,1","-0042,1","99999,9",,,SYN042AAXX  22031 02602 45/// /1802 11036 21042;,
03-22T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0031,1","-0038,1","99999,9",,,SYN042AAXX  22061 02602 45/// /1802 11031 21038;,
03-22T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0013,1","-0038,1","99999,9",,,SYN042AAXX  22091 02602 45/// /1803 10013 21038;,
03-22T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0052,1","-0068,1","99999,9",,,SYN042AAXX  22121 02602 45/// /2302 10052 21068;,
03-22T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0052,1","-0048,1","99999,9",,,SYN042AAXX  22151 02602 45/// /2302 10052 21048;,
03-22T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0017,1","-0024,1","99999,9",,,SYN042AAXX  22181 02602 45/// /1802 10017 21024;,
03-22T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0003,1","-0025,1","99999,9",,,SYN042AAXX  22211 02602 45/// /1803 11003 21025;,
03-23T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0000,1","-0041,1","99999,9",,,SYN042AAXX  23001 02602 45/// /1802 10000 21041;,
03-23T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0000,1","-0029,1","99999,9",,,SYN042AAXX  23031 02602 45/// /1802 10000 21029;,
03-23T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0017,1","-0027,1","99999,9",,,SYN042AAXX  23061 02602 45/// /1801 11017 21027;,
03-23T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0081,1","-0043,1","99999,9",,,SYN042AAXX  23091 02602 45/// /2302 10081 21043;,
03-23T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0101,1","-0061,1","99999,9",,,SYN042AAXX  23121 02602 45/// /2702 10101 21061;,
03-23T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0101,1","-0065,1","99999,9",,,SYN042AAXX  23151 02602 45/// /2301 10101 21065;,
03-23T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0041,1","-0042,1","99999,9",,,SYN042AAXX  23181 02602 45/// /1801 10041 21042;,
03-24T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0037,1","-0040,1","99999,9",,,SYN042AAXX  24001 02602 45/// /0000 10037 21040;,
03-24T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0020,1","-0030,1","99999,9",,,SYN042AAXX  24031 02602 45/// /2301 11020 21030;,
03-24T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0008,1","-0017,1","99999,9",,,SYN042AAXX  24061 02602 45/// /0000 11008 21017;,
03-24T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0075,1","-0011,1","99999,9",,,SYN042AAXX  24091 02602 45/// /2701 10075 21011;,
03-24T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0064,1","+0024,1","99999,9",,,SYN042AAXX  24121 02602 45/// /3602 10064 20024;,
03-24T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0097,1","-0060,1","99999,9",,,SYN042AAXX  24151 02602 45/// /2701 10097 21060;,
03-24T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0011,1","-0036,1","99999,9",,,SYN042AAXX  24181 02602 45/// /1801 10011 21036;,
03-24T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0008,1","-0028,1","99999,9",,,SYN042AAXX  24211 02602 45/// /2301 11008 21028;,
03-25T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0019,1","-0011,1","99999,9",,,SYN042AAXX  25001 02602 45/// /1801 10019 21011;,
03-25T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0028,1","+0003,1","99999,9",,,SYN042AAXX  25031 02602 45/// /0000 10028 20003;,
03-25T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0005,1","-0013,1","99999,9",,,SYN042AAXX  25061 02602 45/// /0000 10005 21013;,
03-25T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0079,1","-0031,1","99999,9",,,SYN042AAXX  25091 02602 45/// /0502 10079 21031;,
03-25T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0087,1","-0013,1","99999,9",,,SYN042AAXX  25121 02602 45/// /3602 10087 21013;,
03-25T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0043,1","+0031,1","99999,9",,,SYN042AAXX  25151 02602 45/// /3601 10043 20031;,
03-25T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0012,1","+0003,1","99999,9",,,SYN042AAXX  25181 02602 45/// /3601 10012 20003;,
03-25T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0009,1","-0015,1","99999,9",,,SYN042AAXX  25211 02602 45/// /1801 11009 21015;,
03-26T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0017,1","-0021,1","99999,9",,,SYN042AAXX  26001 02602 45/// /1801 11017 21021;,
03-26T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0026,1","-0030,1","99999,9",,,SYN042AAXX  26031 02602 45/// /1801 11026 21030;,
03-26T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0003,1","-0007,1","99999,9",,,SYN042AAXX  26061 02602 45/// /1801 11003 21007;,
03-26T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0064,1","+0010,1","99999,9",,,SYN042AAXX  26091 02602 45/// /0502 10064 20010;,
